frame,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
3946,2.927294,2.48,33.78495,0,-0.01284829,0,0.9999175
3947,2.983584,2.48,33.80187,0,-0.01284829,0,0.9999175
3948,3.042759,2.48,33.81905,0,-0.01284829,0,0.9999175
3949,3.098925,2.48,33.83481,0,-0.01284829,0,0.9999175
3950,3.154511,2.48,33.8499,0,-0.01284829,0,0.9999175
3951,3.228582,2.48,33.86912,0,-0.01284829,0,0.9999175
3952,3.293607,2.48,33.88532,0,-0.01284829,0,0.9999175
3953,3.353549,2.48,33.8997,0,-0.01284829,0,0.9999175
3954,3.413177,2.48,33.91347,0,-0.01284829,0,0.9999175
3955,3.479605,2.48,33.92816,0,-0.01284829,0,0.9999175
3956,3.542144,2.48,33.94143,0,-0.01284829,0,0.9999175
3957,3.60508,2.48,33.95424,0,-0.01284829,0,0.9999175
3958,3.671602,2.48,33.96716,0,-0.01284829,0,0.9999175
3959,3.741028,2.48,33.98,0,-0.01284829,0,0.9999175
3960,3.811342,2.48,33.99236,0,-0.01284829,0,0.9999175
3961,3.882389,2.48,34.0042,0,-0.01284829,0,0.9999175
3962,3.95373,2.48,34.01546,0,-0.01284829,0,0.9999175
3963,4.03105,2.48,34.02694,0,-0.01284829,0,0.9999175
3964,4.117527,2.48,34.0389,0,-0.01284829,0,0.9999175
3965,4.203908,2.48,34.04999,0,-0.01284829,0,0.9999175
3966,4.277112,2.48,34.05878,0,-0.01284829,0,0.9999175
3967,4.355277,2.48,34.0675,0,-0.01284829,0,0.9999175
3968,4.432586,2.48,34.07549,0,-0.01284829,0,0.9999175
3969,4.50624,2.48,34.08254,0,-0.01284829,0,0.9999175
3970,4.592494,2.48,34.09008,0,-0.01284829,0,0.9999175
3971,4.671594,2.48,34.09638,0,-0.01284829,0,0.9999175
3972,4.750778,2.48,34.10207,0,-0.01284829,0,0.9999175
3973,4.909586,2.48,34.11105,0,-0.01284829,0,0.9999175
3974,4.984908,2.48,34.11476,0,-0.01284829,0,0.9999175
3975,5.061461,2.48,34.11796,0,-0.01284829,0,0.9999175
3976,5.136284,2.48,34.12054,0,-0.01284829,0,0.9999175
3977,5.21833,2.48,34.12265,0,-0.01284829,0,0.9999175
3978,5.296669,2.48,34.12407,0,-0.01284829,0,0.9999175
3979,5.363609,2.48,34.12485,0,-0.01284829,0,0.9999175
3980,5.431671,2.48,34.12519,0,-0.01284829,0,0.9999175
3981,5.503947,2.48,34.12505,0,-0.01284829,0,0.9999175
3982,5.583334,2.48,34.12429,0,-0.01284829,0,0.9999175
3983,5.651532,2.48,34.12319,0,-0.01284829,0,0.9999175
3984,5.724207,2.48,34.1215,0,-0.01284829,0,0.9999175
3985,5.804621,2.48,34.11897,0,-0.01262219,0,0.9999204
3986,5.883709,2.48,34.11589,0,-0.01262219,0,0.9999204
3987,5.952783,2.48,34.11273,0,-0.01262219,0,0.9999204
3988,6.023278,2.48,34.10903,0,-0.01262219,0,0.9999204
3989,6.092353,2.48,34.10495,0,-0.01262219,0,0.9999204
3990,6.15957,2.48,34.10054,0,-0.01262219,0,0.9999204
3991,6.232636,2.48,34.09523,0,-0.01262219,0,0.9999204
3992,6.314816,2.48,34.08855,0,-0.012276,0,0.9999247
3993,6.386187,2.48,34.08227,0,-0.012276,0,0.9999247
3994,6.45503,2.48,34.07575,0,-0.012276,0,0.9999247
3995,6.522214,2.48,34.06895,0,-0.012276,0,0.9999247
3996,6.596901,2.48,34.06085,0,-0.01217119,0,0.9999259
3997,6.667907,2.48,34.05266,0,-0.01217119,0,0.999926
3998,6.746783,2.48,34.04297,0,-0.01217119,0,0.999926
3999,6.820461,2.48,34.03339,0,-0.01217119,0,0.999926
4000,6.886199,2.48,34.02444,0,-0.01217119,0,0.999926
4001,6.954681,2.48,34.01466,0,-0.01217119,0,0.999926
4002,7.022553,2.48,34.00452,0,-0.01217119,0,0.999926
4003,7.098565,2.48,33.99259,0,-0.0119581,0,0.9999285
4004,7.176867,2.48,33.97971,0,-0.0119581,0,0.9999285
4005,7.251682,2.48,33.96687,0,-0.0119581,0,0.9999285
4006,7.324131,2.48,33.95394,0,-0.0119581,0,0.9999285
4007,7.391018,2.48,33.94157,0,-0.0119581,0,0.9999285
4008,7.462443,2.48,33.92788,0,-0.0119581,0,0.9999285
4009,7.540619,2.48,33.91227,0,-0.01173913,0,0.9999312
4010,7.607995,2.48,33.89838,0,-0.01173913,0,0.9999312
4011,7.675506,2.48,33.88404,0,-0.01173913,0,0.9999312
4012,7.745526,2.48,33.86869,0,-0.01173913,0,0.9999312
4013,7.81506,2.48,33.853,0,-0.01173913,0,0.9999312
4014,7.881813,2.48,33.8375,0,-0.01173913,0,0.9999312
4015,7.956214,2.48,33.8197,0,-0.01173913,0,0.9999312
4016,8.03249,2.48,33.8009,0,-0.01173913,0,0.9999312
4017,8.103912,2.48,33.78282,0,-0.01173913,0,0.9999312
4018,8.173667,2.48,33.76469,0,-0.01173913,0,0.9999312
4019,8.252517,2.48,33.74361,0,-0.01173913,0,0.9999312
4020,8.339776,2.48,33.71956,0,-0.01173913,0,0.9999312
4021,8.410211,2.48,33.69968,0,-0.01173913,0,0.9999312
4022,8.481052,2.48,33.6792,0,-0.01173913,0,0.9999312
4023,8.572083,2.48,33.65206,0,-0.01148472,0,0.9999341
4024,8.645351,2.48,33.6297,0,-0.01148472,0,0.9999341
4025,8.717944,2.48,33.60705,0,-0.01148472,0,0.9999341
4026,8.789542,2.48,33.58423,0,-0.01148472,0,0.9999341
4027,8.865839,2.48,33.55936,0,-0.01148472,0,0.9999341
4028,8.933945,2.48,33.53672,0,-0.01148472,0,0.9999341
4029,9.004873,2.48,33.51266,0,-0.01148472,0,0.9999341
4030,9.083129,2.48,33.48553,0,-0.01137548,0,0.9999353
4031,9.150408,2.48,33.46177,0,-0.01137548,0,0.9999353
4032,9.216781,2.48,33.43792,0,-0.01137548,0,0.9999353
4033,9.300694,2.48,33.40708,0,-0.01125838,0,0.9999366
4034,9.372856,2.48,33.38006,0,-0.01125838,0,0.9999366
4035,9.440569,2.48,33.35428,0,-0.01125838,0,0.9999366
4036,9.51009,2.48,33.32736,0,-0.01125838,0,0.9999366
4037,9.599468,2.48,33.29161,0,-0.01100689,0,0.9999394
4038,9.686673,2.48,33.25567,0,-0.01100689,0,0.9999394
4039,9.75277,2.48,33.22782,0,-0.01100689,0,0.9999394
4040,9.832929,2.48,33.19305,0,-0.01077613,0,0.999942
4041,9.904621,2.48,33.16121,0,-0.01077613,0,0.999942
4042,9.980587,2.48,33.12658,0,-0.01077613,0,0.999942
4043,10.05489,2.48,33.09181,0,-0.0105573,0,0.9999443
4044,10.12851,2.48,33.0565,0,-0.0105573,0,0.9999443
4045,10.19267,2.48,33.02506,0,-0.0105573,0,0.9999443
4046,10.26126,2.48,32.99063,0,-0.01035077,0,0.9999465
4047,10.33337,2.48,32.95355,0,-0.01035077,0,0.9999465
4048,10.40541,2.48,32.9156,0,-0.01035077,0,0.9999465
4049,10.46771,2.48,32.8821,0,-0.01035077,0,0.9999465
4050,10.54433,2.48,32.83976,0,-0.01011252,0,0.9999489
4051,10.60934,2.48,32.80305,0,-0.01011252,0,0.9999489
4052,10.66824,2.48,32.76913,0,-0.01011252,0,0.9999489
4053,10.73684,2.48,32.72866,0,-0.009894229,0,0.9999511
4054,10.80624,2.48,32.68676,0,-0.009894229,0,0.9999511
4055,10.86875,2.48,32.6482,0,-0.009894229,0,0.9999511
4056,10.93445,2.48,32.60673,0,-0.00967992,0,0.9999532
4057,10.99553,2.48,32.56737,0,-0.00967992,0,0.9999532
4058,11.06009,2.48,32.52484,0,-0.00967992,0,0.9999532
4059,11.11639,2.48,32.48704,0,-0.00967992,0,0.9999532
4060,11.17202,2.48,32.44896,0,-0.00967992,0,0.9999532
4061,11.23123,2.48,32.4076,0,-0.00967992,0,0.9999532
4062,11.29431,2.48,32.36257,0,-0.00967992,0,0.9999532
4063,11.3576,2.48,32.31634,0,-0.009461215,0,0.9999553
4064,11.41663,2.48,32.27232,0,-0.009461215,0,0.9999553
4065,11.54786,2.48,32.16962,0,-0.008994394,0,0.9999596
4066,11.6159,2.48,32.11506,0,-0.008994394,0,0.9999596
4067,11.67629,2.48,32.06558,0,-0.008994394,0,0.9999596
4068,11.73222,2.48,32.01883,0,-0.008994394,0,0.9999596
4069,11.79381,2.48,31.96617,0,-0.008994394,0,0.9999596
4070,11.84422,2.48,31.92227,0,-0.008994394,0,0.9999596
4071,11.89442,2.48,31.87774,0,-0.008994394,0,0.9999596
4072,11.95372,2.48,31.82391,0,-0.008768915,0,0.9999616
4073,12.0078,2.48,31.77382,0,-0.008768915,0,0.9999616
4074,12.06457,2.48,31.72009,0,-0.008768915,0,0.9999616
4075,12.116,2.48,31.67046,0,-0.008768915,0,0.9999616
4076,12.16593,2.48,31.62134,0,-0.008768915,0,0.9999616
4077,12.21354,2.48,31.57362,0,-0.008768915,0,0.9999616
4078,12.26754,2.48,31.51836,0,-0.008768915,0,0.9999616
4079,12.31658,2.48,31.46718,0,-0.008768915,0,0.9999616
4080,12.36688,2.48,31.41362,0,-0.008768915,0,0.9999616
4081,12.41883,2.48,31.35712,0,-0.008768915,0,0.9999616
4082,12.47092,2.48,31.29926,0,-0.008768915,0,0.9999616
4083,12.51894,2.48,31.24486,0,-0.008768915,0,0.9999616
4084,12.56394,2.48,31.19291,0,-0.008768915,0,0.9999616
4085,12.6128,2.48,31.13527,0,-0.008557154,0,0.9999635
4086,12.65745,2.48,31.08157,0,-0.008557154,0,0.9999635
4087,12.70291,2.48,31.02582,0,-0.008557154,0,0.9999635
4088,12.7502,2.48,30.96663,0,-0.008557154,0,0.9999635
4089,12.79438,2.48,30.91021,0,-0.008557154,0,0.9999635
4090,12.8362,2.48,30.8558,0,-0.008557154,0,0.9999635
4091,12.88286,2.48,30.79377,0,-0.008557154,0,0.9999635
4092,12.92574,2.48,30.73564,0,-0.008557154,0,0.9999635
4093,12.96571,2.48,30.68043,0,-0.008557154,0,0.9999635
4094,13.0069,2.48,30.62241,0,-0.008557154,0,0.9999635
4095,13.04954,2.48,30.5611,0,-0.008557154,0,0.9999635
4096,13.09101,2.48,30.50023,0,-0.008557154,0,0.9999635
4097,13.12959,2.48,30.44252,0,-0.008557154,0,0.9999635
4098,13.16869,2.48,30.38286,0,-0.008557154,0,0.9999635
4099,13.21083,2.48,30.31715,0,-0.008557154,0,0.9999635
4100,13.25035,2.48,30.25425,0,-0.008557154,0,0.9999635
4101,13.29053,2.48,30.18893,0,-0.008557154,0,0.9999635
4102,13.33467,2.48,30.11541,0,-0.008557154,0,0.9999635
4103,13.37187,2.48,30.05216,0,-0.008557154,0,0.9999635
4104,13.40918,2.48,29.9874,0,-0.008557154,0,0.9999635
4105,13.44618,2.48,29.92179,0,-0.008557154,0,0.9999635
4106,13.48421,2.48,29.85278,0,-0.008345026,0,0.9999653
4107,13.52059,2.48,29.7853,0,-0.008345026,0,0.9999653
4108,13.55776,2.48,29.71479,0,-0.008345026,0,0.9999653
4109,13.59433,2.48,29.64381,0,-0.008345026,0,0.9999653
4110,13.62825,2.48,29.57656,0,-0.008345026,0,0.9999653
4111,13.66175,2.48,29.50866,0,-0.008345026,0,0.9999653
4112,13.6952,2.48,29.43936,0,-0.008345026,0,0.9999653
4113,13.72971,2.48,29.36607,0,-0.008131605,0,0.9999669
4114,13.76033,2.48,29.29965,0,-0.008131606,0,0.999967
4115,13.79248,2.48,29.22829,0,-0.008131606,0,0.999967
4116,13.82882,2.48,29.14546,0,-0.008131606,0,0.999967
4117,13.85982,2.48,29.07334,0,-0.008131606,0,0.999967
4118,13.88945,2.48,29.00327,0,-0.008131606,0,0.999967
4119,13.91893,2.48,28.93237,0,-0.008131606,0,0.999967
4120,13.94599,2.48,28.86628,0,-0.008131606,0,0.999967
4121,13.97332,2.48,28.7984,0,-0.008131606,0,0.999967
4122,14.00154,2.48,28.72706,0,-0.008131606,0,0.999967
4123,14.03128,2.48,28.65043,0,-0.008131606,0,0.999967
4124,14.05874,2.48,28.57835,0,-0.008131606,0,0.999967
4125,14.08588,2.48,28.50574,0,-0.008131606,0,0.999967
4126,14.1105,2.48,28.43868,0,-0.008131606,0,0.999967
4127,14.1364,2.48,28.36677,0,-0.008131606,0,0.999967
4128,14.1603,2.48,28.29915,0,-0.008131606,0,0.999967
4129,14.18523,2.48,28.2272,0,-0.008131606,0,0.999967
4130,14.20949,2.48,28.15571,0,-0.008131606,0,0.999967
4131,14.23317,2.48,28.08446,0,-0.008131606,0,0.999967
4132,14.25692,2.48,28.01141,0,-0.008131606,0,0.999967
4133,14.28245,2.48,27.93095,0,-0.008131606,0,0.999967
4134,14.30319,2.48,27.86418,0,-0.008131606,0,0.999967
4135,14.32488,2.48,27.79277,0,-0.008131606,0,0.999967
4136,14.34591,2.48,27.7219,0,-0.008131606,0,0.999967
4137,14.36631,2.48,27.65153,0,-0.008131606,0,0.999967
4138,14.38807,2.48,27.5744,0,-0.008131606,0,0.999967
4139,14.40758,2.48,27.50356,0,-0.008131606,0,0.999967
4140,14.42634,2.48,27.43369,0,-0.008131606,0,0.999967
4141,14.44516,2.48,27.36168,0,-0.008131606,0,0.999967
4142,14.4646,2.48,27.28513,0,-0.008131606,0,0.999967
4143,14.48257,2.48,27.21232,0,-0.008131606,0,0.999967
4144,14.49942,2.48,27.14208,0,-0.008131606,0,0.999967
4145,14.51675,2.48,27.06757,0,-0.008131606,0,0.999967
4146,14.53265,2.48,26.99714,0,-0.008131606,0,0.999967
4147,14.54846,2.48,26.92486,0,-0.008131606,0,0.999967
4148,14.56322,2.48,26.85516,0,-0.008131606,0,0.999967
4149,14.57709,2.48,26.78758,0,-0.008131606,0,0.999967
4150,14.59157,2.48,26.71452,0,-0.008131606,0,0.999967
4151,14.60442,2.48,26.64741,0,-0.008131606,0,0.999967
4152,14.61822,2.48,26.57252,0,-0.008131606,0,0.999967
4153,14.63085,2.48,26.50128,0,-0.008131606,0,0.999967
4154,14.64326,2.48,26.42836,0,-0.008131606,0,0.999967
4155,14.65507,2.48,26.35594,0,-0.008131606,0,0.999967
4156,14.66652,2.48,26.28256,0,-0.008131606,0,0.999967
4157,14.67728,2.48,26.21033,0,-0.008131606,0,0.999967
4158,14.69862,2.48,26.05029,0,-0.008131606,0,0.999967
4159,14.7086,2.48,25.97078,0,-0.008131606,0,0.999967
4160,14.71654,2.48,25.90415,0,-0.008131606,0,0.999967
4161,14.71806,2.48,25.81068,0,-0.008131606,0,0.999967
4162,14.71562,2.48,25.54693,0,-0.008131606,0,0.999967
4163,14.71419,2.48,25.46413,0,-0.008131606,0,0.999967
4164,14.71254,2.48,25.39503,0,-0.008131606,0,0.999967
4165,14.70999,2.48,25.31474,0,-0.008131606,0,0.999967
4166,14.70726,2.48,25.24371,0,-0.008131606,0,0.999967
4167,14.70397,2.48,25.17148,0,-0.008131606,0,0.999967
4168,14.69991,2.48,25.09479,0,-0.008131606,0,0.999967
4169,14.69566,2.48,25.02373,0,-0.008131606,0,0.999967
4170,14.69132,2.48,24.95804,0,-0.008131606,0,0.999967
4171,14.68577,2.48,24.88247,0,-0.008131606,0,0.999967
4172,14.67934,2.48,24.80307,0,-0.008131606,0,0.999967
4173,14.67271,2.48,24.72801,0,-0.008131606,0,0.999967
4174,14.66557,2.48,24.65321,0,-0.008131606,0,0.999967
4175,14.65843,2.48,24.58332,0,-0.008131606,0,0.999967
4176,14.64972,2.48,24.50406,0,-0.008131606,0,0.999967
4177,14.64053,2.48,24.4257,0,-0.008131606,0,0.999967
4178,14.63114,2.48,24.3504,0,-0.008131606,0,0.999967
4179,14.62182,2.48,24.27945,0,-0.008131606,0,0.999967
4180,14.61169,2.48,24.2063,0,-0.008131606,0,0.999967
4181,14.6017,2.48,24.13743,0,-0.008131606,0,0.999967
4182,14.59111,2.48,24.06769,0,-0.008131606,0,0.999967
4183,14.58002,2.48,23.9977,0,-0.008131606,0,0.999967
4184,14.56832,2.48,23.92691,0,-0.008131606,0,0.999967
4185,14.55592,2.48,23.85488,0,-0.008131606,0,0.999967
4186,14.54057,2.48,23.76979,0,-0.008131606,0,0.999967
4187,14.52767,2.48,23.70078,0,-0.008131606,0,0.999967
4188,14.5149,2.48,23.63471,0,-0.008131606,0,0.999967
4189,14.50012,2.48,23.56099,0,-0.008131606,0,0.999967
4190,14.48461,2.48,23.48625,0,-0.008131606,0,0.999967
4191,14.4688,2.48,23.41254,0,-0.008131606,0,0.999967
4192,14.45029,2.48,23.32939,0,-0.008131606,0,0.999967
4193,14.43341,2.48,23.25585,0,-0.008131606,0,0.999967
4194,14.41668,2.48,23.18506,0,-0.008131606,0,0.999967
4195,14.39873,2.48,23.1113,0,-0.008131606,0,0.999967
4196,14.381,2.48,23.04046,0,-0.008131606,0,0.999967
4197,14.36068,2.48,22.96158,0,-0.008131606,0,0.999967
4198,14.3399,2.48,22.88322,0,-0.008131606,0,0.999967
4199,14.32052,2.48,22.81197,0,-0.008131606,0,0.999967
4200,14.29914,2.48,22.73542,0,-0.008131606,0,0.999967
4201,14.27967,2.48,22.6673,0,-0.008131606,0,0.999967
4202,14.25976,2.48,22.59919,0,-0.008131606,0,0.999967
4203,14.23878,2.48,22.52902,0,-0.008131606,0,0.999967
4204,14.21616,2.48,22.4551,0,-0.008131606,0,0.999967
4205,14.19334,2.48,22.38218,0,-0.008131606,0,0.999967
4206,14.16912,2.48,22.30653,0,-0.008131606,0,0.999967
4207,14.1455,2.48,22.23431,0,-0.008131606,0,0.999967
4208,14.12218,2.48,22.16443,0,-0.008131606,0,0.999967
4209,14.09808,2.48,22.09363,0,-0.008131606,0,0.999967
4210,14.07409,2.48,22.0245,0,-0.008131606,0,0.999967
4211,14.04989,2.48,21.95605,0,-0.008131606,0,0.999967
4212,14.02392,2.48,21.88399,0,-0.008131606,0,0.999967
4213,13.99843,2.48,21.81452,0,-0.008131606,0,0.999967
4214,13.96999,2.48,21.73852,0,-0.008131606,0,0.999967
4215,13.94417,2.48,21.67068,0,-0.008131606,0,0.999967
4216,13.91825,2.48,21.60372,0,-0.008131606,0,0.999967
4217,13.89093,2.48,21.5343,0,-0.008131606,0,0.999967
4218,13.86399,2.48,21.46695,0,-0.008131606,0,0.999967
4219,13.82891,2.48,21.38099,0,-0.008131606,0,0.999967
4220,13.79353,2.48,21.29599,0,-0.008131606,0,0.999967
4221,13.76418,2.48,21.22656,0,-0.008131606,0,0.999967
4222,13.73529,2.48,21.15923,0,-0.008131606,0,0.999967
4223,13.70373,2.48,21.08685,0,-0.008131606,0,0.999967
4224,13.67227,2.48,21.01579,0,-0.008131606,0,0.999967
4225,13.63914,2.48,20.94213,0,-0.008131606,0,0.999967
4226,13.60439,2.48,20.86605,0,-0.008131606,0,0.999967
4227,13.5718,2.48,20.79574,0,-0.008131606,0,0.999967
4228,13.53789,2.48,20.72365,0,-0.008131606,0,0.999967
4229,13.50403,2.48,20.65268,0,-0.008131606,0,0.999967
4230,13.47135,2.48,20.58509,0,-0.008131606,0,0.999967
4231,13.43654,2.48,20.51407,0,-0.008131606,0,0.999967
4232,13.39246,2.48,20.42564,0,-0.008131606,0,0.999967
4233,13.35494,2.48,20.35142,0,-0.008131606,0,0.999967
4234,13.31781,2.48,20.27895,0,-0.008131606,0,0.999967
4235,13.28196,2.48,20.20986,0,-0.008131606,0,0.999967
4236,13.2464,2.48,20.14216,0,-0.008131606,0,0.999967
4237,13.20975,2.48,20.07323,0,-0.008131606,0,0.999967
4238,13.17208,2.48,20.00326,0,-0.008131606,0,0.999967
4239,13.12616,2.48,19.91919,0,-0.008131606,0,0.999967
4240,13.08516,2.48,19.84509,0,-0.008131606,0,0.999967
4241,13.04678,2.48,19.77651,0,-0.008131606,0,0.999967
4242,13.0032,2.48,19.69964,0,-0.008131606,0,0.999967
4243,12.96359,2.48,19.63057,0,-0.008131606,0,0.999967
4244,12.92521,2.48,19.56434,0,-0.008131606,0,0.999967
4245,12.8835,2.48,19.49322,0,-0.008131606,0,0.999967
4246,12.83952,2.48,19.41908,0,-0.008131606,0,0.999967
4247,12.79369,2.48,19.34276,0,-0.008131606,0,0.999967
4248,12.74696,2.48,19.26586,0,-0.008131606,0,0.999967
4249,12.70182,2.48,19.19242,0,-0.008131606,0,0.999967
4250,12.65994,2.48,19.12497,0,-0.008131606,0,0.999967
4251,12.61638,2.48,19.05555,0,-0.008131606,0,0.999967
4252,12.50545,2.48,18.88317,0,-0.008131606,0,0.999967
4253,12.45817,2.48,18.81048,0,-0.008131606,0,0.999967
4254,12.4103,2.48,18.73764,0,-0.008131606,0,0.999967
4255,12.3629,2.48,18.66624,0,-0.008131606,0,0.999967
4256,12.31104,2.48,18.58897,0,-0.008131606,0,0.999967
4257,12.25664,2.48,18.50944,0,-0.008131606,0,0.999967
4258,12.19941,2.48,18.42739,0,-0.008131606,0,0.999967
4259,12.14814,2.48,18.35514,0,-0.008131606,0,0.999967
4260,12.09925,2.48,18.28736,0,-0.008131606,0,0.999967
4261,12.04811,2.48,18.21764,0,-0.008131606,0,0.999967
4262,11.99761,2.48,18.14992,0,-0.008131606,0,0.999967
4263,11.94882,2.48,18.08551,0,-0.008131606,0,0.999967
4264,11.89999,2.48,18.02203,0,-0.008131606,0,0.999967
4265,11.84337,2.48,17.94972,0,-0.008131606,0,0.999967
4266,11.79115,2.48,17.88411,0,-0.008131606,0,0.999967
4267,11.7385,2.48,17.81901,0,-0.008131606,0,0.999967
4268,11.68149,2.48,17.74972,0,-0.008131606,0,0.999967
4269,11.63033,2.48,17.6885,0,-0.008131606,0,0.999967
4270,11.57994,2.48,17.62909,0,-0.008131606,0,0.999967
4271,11.52608,2.48,17.56659,0,-0.008131606,0,0.999967
4272,11.46597,2.48,17.49804,0,-0.008131606,0,0.999967
4273,11.39821,2.48,17.42225,0,-0.008131606,0,0.999967
4274,11.34407,2.48,17.36263,0,-0.008131606,0,0.999967
4275,11.28574,2.48,17.29944,0,-0.008131606,0,0.999967
4276,11.22598,2.48,17.23577,0,-0.008131606,0,0.999967
4277,11.1693,2.48,17.17632,0,-0.008131606,0,0.999967
4278,11.11205,2.48,17.11721,0,-0.008131606,0,0.999967
4279,11.05299,2.48,17.05719,0,-0.008131606,0,0.999967
4280,10.99549,2.48,16.99966,0,-0.008131606,0,0.999967
4281,10.93812,2.48,16.94315,0,-0.008131606,0,0.999967
4282,10.87472,2.48,16.88171,0,-0.008131606,0,0.999967
4283,10.80792,2.48,16.81812,0,-0.008131606,0,0.999967
4284,10.7489,2.48,16.7628,0,-0.008131606,0,0.999967
4285,10.68678,2.48,16.70549,0,-0.008131606,0,0.999967
4286,10.61987,2.48,16.64482,0,-0.008131606,0,0.999967
4287,10.55789,2.48,16.5895,0,-0.008131606,0,0.999967
4288,10.48452,2.48,16.52521,0,-0.008131606,0,0.999967
4289,10.42121,2.48,16.47062,0,-0.008131606,0,0.999967
4290,10.35145,2.48,16.4115,0,-0.008131606,0,0.999967
4291,10.28591,2.48,16.35685,0,-0.008131606,0,0.999967
4292,10.22213,2.48,16.3045,0,-0.008131606,0,0.999967
4293,10.15181,2.48,16.24776,0,-0.008131606,0,0.999967
4294,10.08627,2.48,16.19572,0,-0.008131606,0,0.999967
4295,10.02138,2.48,16.145,0,-0.008131606,0,0.999967
4296,9.95254,2.48,16.09207,0,-0.008131606,0,0.999967
4297,9.874897,2.48,16.03347,0,-0.008131606,0,0.999967
4298,9.806812,2.48,15.98292,0,-0.008131606,0,0.999967
4299,9.73088,2.48,15.92754,0,-0.008131606,0,0.999967
4300,9.654708,2.48,15.87288,0,-0.008131606,0,0.999967
4301,9.588155,2.48,15.82556,0,-0.008131606,0,0.999967
4302,9.518073,2.48,15.77623,0,-0.008131606,0,0.999967
4303,9.448026,2.48,15.72741,0,-0.008131606,0,0.999967
4304,9.375165,2.48,15.67717,0,-0.008131606,0,0.999967
4305,9.306892,2.48,15.63055,0,-0.008131606,0,0.999967
4306,9.233187,2.48,15.58077,0,-0.008131606,0,0.999967
4307,9.158285,2.48,15.53074,0,-0.008131606,0,0.999967
4308,9.086875,2.48,15.48355,0,-0.008131606,0,0.999967
4309,9.0094,2.48,15.43295,0,-0.008131606,0,0.999967
4310,8.939686,2.48,15.38791,0,-0.008131606,0,0.999967
4311,8.860947,2.48,15.33765,0,-0.008131606,0,0.999967
4312,8.792525,2.48,15.29445,0,-0.008131606,0,0.999967
4313,8.723987,2.48,15.25164,0,-0.008131606,0,0.999967
4314,8.657705,2.48,15.21068,0,-0.008131606,0,0.999967
4315,8.592258,2.48,15.17066,0,-0.008131606,0,0.999967
4316,8.522046,2.48,15.12822,0,-0.008131606,0,0.999967
4317,8.452147,2.48,15.08646,0,-0.008131606,0,0.999967
4318,8.38049,2.48,15.04415,0,-0.008131606,0,0.999967
4319,8.313675,2.48,15.00515,0,-0.008131606,0,0.999967
4320,8.23995,2.48,14.96266,0,-0.008131606,0,0.999967
4321,8.171295,2.48,14.92356,0,-0.008131606,0,0.999967
4322,8.100882,2.48,14.88394,0,-0.008131606,0,0.999967
4323,8.032798,2.48,14.8461,0,-0.008131606,0,0.999967
4324,7.961022,2.48,14.80672,0,-0.008131606,0,0.999967
4325,7.886386,2.48,14.76633,0,-0.008131606,0,0.999967
4326,7.816508,2.48,14.72899,0,-0.008131606,0,0.999967
4327,7.746654,2.48,14.69215,0,-0.008131606,0,0.999967
4328,7.681243,2.48,14.65808,0,-0.008131606,0,0.999967
4329,7.615282,2.48,14.62416,0,-0.008131606,0,0.999967
4330,7.545707,2.48,14.58885,0,-0.008131606,0,0.999967
4331,7.475145,2.48,14.55354,0,-0.008131606,0,0.999967
4332,7.40835,2.48,14.52055,0,-0.008131606,0,0.999967
4333,7.334266,2.48,14.48451,0,-0.008131606,0,0.999967
4334,7.251989,2.48,14.44516,0,-0.008131606,0,0.999967
4335,7.185281,2.48,14.41369,0,-0.008131606,0,0.999967
4336,7.117507,2.48,14.38217,0,-0.008131606,0,0.999967
4337,7.049516,2.48,14.35101,0,-0.008131606,0,0.999967
4338,6.97695,2.48,14.31827,0,-0.008131606,0,0.999967
4339,6.908926,2.48,14.28804,0,-0.008131606,0,0.999967
4340,6.837138,2.48,14.25665,0,-0.008131606,0,0.999967
4341,6.752652,2.48,14.22041,0,-0.008131606,0,0.999967
4342,6.680055,2.48,14.18979,0,-0.008131606,0,0.999967
4343,6.60663,2.48,14.15935,0,-0.008131606,0,0.999967
4344,6.537377,2.48,14.13112,0,-0.008131606,0,0.999967
4345,6.389185,2.48,14.07286,0,-0.008131606,0,0.999967
4346,6.300935,2.48,14.03894,0,-0.008131606,0,0.999967
4347,6.227983,2.48,14.01142,0,-0.008131606,0,0.999967
4348,6.156694,2.48,13.98503,0,-0.008131606,0,0.999967
4349,6.088448,2.48,13.96023,0,-0.008131606,0,0.999967
4350,6.017732,2.48,13.93502,0,-0.008131606,0,0.999967
4351,5.9459,2.48,13.90992,0,-0.008131606,0,0.999967
4352,5.868211,2.48,13.88336,0,-0.008131606,0,0.999967
4353,5.797186,2.48,13.85958,0,-0.008131606,0,0.999967
4354,5.728244,2.48,13.83697,0,-0.008131606,0,0.999967
4355,5.661704,2.48,13.81558,0,-0.008131606,0,0.999967
4356,5.592494,2.48,13.7938,0,-0.008131606,0,0.999967
4357,5.523444,2.48,13.77254,0,-0.008131606,0,0.999967
4358,5.452997,2.48,13.75133,0,-0.008131606,0,0.999967
4359,5.377154,2.48,13.72907,0,-0.008131606,0,0.999967
4360,5.304457,2.48,13.70825,0,-0.008131606,0,0.999967
4361,5.233513,2.48,13.68842,0,-0.008131606,0,0.999967
4362,5.16755,2.48,13.67041,0,-0.008131606,0,0.999967
4363,5.095554,2.48,13.65127,0,-0.008131606,0,0.999967
